"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2002","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","114",""
"SURVEY","2002","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","113",""
"SURVEY","2002","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","111",""
"SURVEY","2002","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","137",""
"SURVEY","2002","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2002","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","119",""
"SURVEY","2002","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2002","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2002","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","163",""
"SURVEY","2002","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","116",""
"SURVEY","2002","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","121",""
"SURVEY","2002","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","196",""
"SURVEY","2002","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2002","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2002","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","123",""
"SURVEY","2002","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2002","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","138",""
"SURVEY","2002","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","149",""
"SURVEY","2002","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","267",""
"SURVEY","2002","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2002","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","110",""
"SURVEY","2002","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","125",""
"SURVEY","2002","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","141",""
"SURVEY","2002","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","146",""
"SURVEY","2002","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","144",""
"SURVEY","2002","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","163",""
"SURVEY","2002","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2002","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","229",""
"SURVEY","2002","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","134",""
"SURVEY","2002","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","125",""
"SURVEY","2002","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2002","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2002","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","114",""
"SURVEY","2002","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2002","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","120",""
"SURVEY","2002","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","190",""
"SURVEY","2002","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","127",""
"SURVEY","2002","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","132",""
"SURVEY","2002","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","134",""
"SURVEY","2002","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","133",""
"SURVEY","2001","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","70.4",""
"SURVEY","2001","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2001","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2001","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2001","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","69",""
"SURVEY","2001","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","71",""
"SURVEY","2001","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2001","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","70",""
"SURVEY","2001","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2001","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2001","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","158",""
"SURVEY","2001","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2001","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2001","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2001","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","141",""
"SURVEY","2001","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2001","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2001","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","160",""
"SURVEY","2001","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2001","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2001","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2001","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","71",""
"SURVEY","2001","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","214",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","66",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2001","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","148",""
"SURVEY","2001","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","69",""
"SURVEY","2001","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","101",""
"SURVEY","2001","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2001","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2001","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","233",""
"SURVEY","2001","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2001","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2001","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","71",""
"SURVEY","2001","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2001","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2001","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2001","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2001","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","126",""
"SURVEY","2001","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2001","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2001","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2001","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2000","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59.7",""
"SURVEY","2000","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2000","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2000","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2000","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2000","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2000","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2000","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2000","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2000","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2000","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","117",""
"SURVEY","2000","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","103",""
"SURVEY","2000","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2000","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2000","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2000","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2000","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2000","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","114",""
"SURVEY","2000","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2000","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2000","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","69",""
"SURVEY","2000","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2000","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2000","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2000","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2000","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2000","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","126",""
"SURVEY","2000","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","66",""
"SURVEY","2000","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","178",""
"SURVEY","2000","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2000","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2000","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2000","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2000","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2000","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2000","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2000","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2000","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","122",""
"SURVEY","2000","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2000","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","59",""
"SURVEY","1999","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","60.1",""
"SURVEY","1999","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","56",""
"SURVEY","1999","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1999","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRICE RECEIVED, MEASURED IN CENTS / LB","TOTAL","NOT SPECIFIED","53",""
