"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2002","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","23",""
"CENSUS","2002","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","369",""
"CENSUS","2002","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2002","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","12,039",""
"CENSUS","2002","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","459",""
"CENSUS","2002","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2002","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,771",""
"CENSUS","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,243",""
"CENSUS","2002","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2002","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,815",""
"CENSUS","2002","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2002","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","197",""
"CENSUS","2002","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2002","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","726",""
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","245",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","281",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","206",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,206",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","353",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","620",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,635",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,112",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,855",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","86",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","288",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","8,262",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,122",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","601",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","385",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,461",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","36",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","546",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,334",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","508",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","183",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,808",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","239",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,883",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","45",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","279",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","68",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","488",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","588",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,355",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","285",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,681",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,501",""
"CENSUS","1997","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","1997","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","1997","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,470",""
"CENSUS","1997","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","1997","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","759",""
"CENSUS","1997","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","83",""
"CENSUS","1997","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","80,297",""
"CENSUS","1997","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","25",""
"CENSUS","1997","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","43,127",""
"CENSUS","1997","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","1997","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","363",""
"CENSUS","1997","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","1997","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","51",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,621",""
"CENSUS","1997","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28",""
"CENSUS","1997","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","31,385",""
"CENSUS","1997","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","1997","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","1997","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","24",""
"CENSUS","1997","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,553",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","29",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","734",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,423",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","775",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,278",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","524",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","126",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","140",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","39",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","18,333",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","44",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","9,986",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","27",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","967",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","10,033",""
